activity_id,customer_id,activity_date,activity_type
ACT0034850,CUST006420,19-07-2023,cart_add
ACT0034851,CUST006261,2024-10-06,
ACT0034852,CUST001168,2026-03-30,cart_add
ACT0034853,CUST006960,2023-06-25,login
ACT0034854,CUST008588,13-03-2023,email_click
ACT0034855,CUST008622,2024-09-22,cart_add
ACT0034856,CUST004228,2023-12-01,app_open
ACT0034857,CUST008157,2023-02-25,email_click
ACT0034858,CUST008612,2024-02-18,purchase
ACT0034859,CUST002929,25-01-2023,login
ACT0034860,CUST007495,2025-11-26,support_ticket
ACT0034861,CUST007497,2023-11-11,app_open
ACT0034862,CUST005070,20 Aug 2025,login
ACT0034863,CUST004519,2023-12-06,app_open
ACT0034864,CUST004329,2026-01-07,support_ticket
ACT0034865,CUST009857,24 Feb 2024,login
ACT0034866,CUST008470,2026-04-24,email_open
ACT0034867,CUST002015,20-11-2023,login
ACT0034868,CUST004856,21 Aug 2024,support_ticket
ACT0034869,CUST007941,2023-10-30,email_click
ACT0034870,CUST003295,2024-10-15,page_view
ACT0034871,CUST004548,28 Mar 2024,login
ACT0034872,CUST001676,29 Jan 2023,support_ticket
ACT0034873,CUST007704,2023-01-05,support_ticket
ACT0034874,CUST009205,06/24/2024,login
ACT0034875,CUST008666,2024-03-01,login
ACT0034876,CUST009411,02 Nov 2024,support_ticket
ACT0034877,CUST007511,2023-12-02,cart_add
ACT0034878,CUST005918,21-06-2025,purchase
ACT0034879,CUST000888,18-06-2023,email_open
ACT0034880,CUST000465,2024-04-21,app_open
ACT0034881,CUST008730,11/04/2023,page_view
ACT0034882,CUST009110,2024-11-24,app_open
ACT0034883,CUST006388,2026-06-26,purchase
ACT0034884,CUST006797,2024-11-03,page_view
ACT0034885,CUST000629,2024-10-18,purchase
ACT0034886,CUST008208,18-08-2025,cart_add
ACT0034887,CUST001077,08-09-2025,cart_add
ACT0034888,CUST009107,2025-05-27,email_click
ACT0034889,CUST008112,2023-07-24,page_view
ACT0034890,CUST004790,2025-12-22,page_view
ACT0034891,CUST006424,07-06-2023,email_click
ACT0034892,CUST002859,2023-10-05,email_click
ACT0034893,CUST007478,2026-03-03,page_view
ACT0034894,CUST001998,2025-02-06,cart_add
ACT0034895,CUST004731,08 May 2025,login
ACT0034896,CUST009885,,purchase
ACT0034897,CUST000478,2024-05-05,email_open
ACT0034898,CUST001154,2023-11-09,login
ACT0034899,CUST002517,2023-08-02,purchase
ACT0034900,CUST004340,09/23/2023,page_view
ACT0034901,CUST001431,06/19/2025,
ACT0034902,CUST003130,2026-05-13,login
ACT0034903,CUST000480,2023-10-16,cart_add
ACT0034904,CUST001701,2024-08-28,email_open
ACT0034905,CUST003752,2026-02-20,app_open
ACT0034906,CUST000619,07-04-2024,purchase
ACT0034907,CUST004383,04/15/2025,support_ticket
ACT0034908,CUST005322,07/15/2026,cart_add
ACT0034909,CUST004011,2025-11-14,cart_add
ACT0034910,CUST000303,2025-05-07,cart_add
ACT0034911,CUST007708,01-08-2025,email_open
ACT0034912,CUST007569,2023-03-10,support_ticket
ACT0034913,CUST000859,01/08/2023,cart_add
ACT0034914,CUST001935,2026-03-28,email_click
ACT0034915,CUST004704,2025-08-22,login
ACT0034916,CUST009425,,app_open
ACT0034917,CUST006989,30-12-2023,
ACT0034918,CUST005177,2025-02-15,app_open
ACT0034919,CUST003101,01/09/2023,email_open
ACT0034920,CUST002215,27-01-2025,purchase
ACT0034921,CUST000566,14-11-2023,cart_add
ACT0034922,CUST006225,2026-02-21,purchase
ACT0034923,CUST001351,31-01-2024,email_open
ACT0034924,CUST001012,05/01/2026,support_ticket
ACT0034925,CUST003469,2025-03-04,support_ticket
ACT0034926,CUST006861,2025-09-04,purchase
ACT0034927,CUST008278,2024-05-31,cart_add
ACT0034928,CUST007027,2023-01-28,email_open
ACT0034929,CUST005742,02 Jan 2025,email_open
ACT0034930,CUST005572,2025-05-19,login
ACT0034931,CUST000722,2025-09-03,email_open
ACT0034932,CUST000008,2024-12-11,cart_add
ACT0034933,CUST009030,2023-02-10,app_open
ACT0034934,CUST009335,18-05-2023,app_open
ACT0034935,CUST006533,11/20/2025,email_click
ACT0034936,CUST003193,24-07-2026,cart_add
ACT0034937,CUST000053,09-08-2025,app_open
ACT0034938,CUST006172,2024-12-21,email_open
ACT0034939,CUST003083,05/04/2023,app_open
ACT0034940,CUST008752,26-09-2025,support_ticket
ACT0034941,CUST009522,2023-06-07,purchase
ACT0034942,CUST004283,12/11/2025,cart_add
ACT0034943,CUST007981,13 May 2024,email_click
ACT0034944,CUST001075,16-03-2023,purchase
ACT0034945,CUST005808,2025-08-31,email_click
ACT0034946,CUST004180,2025-12-05,email_click
ACT0034947,CUST002259,11/30/2024,support_ticket
ACT0034948,CUST008747,2023-06-06,purchase
ACT0034949,CUST002591,2025-10-09,purchase
ACT0034950,CUST003162,22-02-2024,support_ticket
ACT0034951,CUST004439,2023-06-09,email_open
ACT0034952,CUST001051,2023-05-26,email_click
ACT0034953,CUST003299,19-02-2023,app_open
ACT0034954,CUST002099,07-02-2023,app_open
ACT0034955,CUST002123,05/17/2025,purchase
ACT0034956,CUST006068,01-07-2025,purchase
ACT0034957,CUST008029,2025-06-24,page_view
ACT0034958,CUST002258,2025-03-07,cart_add
ACT0034959,CUST008219,02/23/2025,login
ACT0034960,CUST007475,05-02-2024,page_view
ACT0034961,CUST001006,2025-09-11,app_open
ACT0034962,CUST008997,2025-03-23,email_click
ACT0034963,CUST000339,2023-11-16,email_open
ACT0034964,CUST005080,2026-02-20,support_ticket
ACT0034965,CUST008089,05 Sep 2023,page_view
ACT0034966,CUST000194,2025-06-25,purchase
ACT0034967,CUST001368,2024-07-11,email_click
ACT0034968,CUST001119,2024-09-01,cart_add
ACT0034969,CUST000548,20-09-2024,email_click
ACT0034970,CUST009494,2023-07-08,login
ACT0034971,CUST006066,05-04-2023,purchase
ACT0034972,CUST005404,2024-07-14,email_click
ACT0034973,CUST001927,02-01-2023,support_ticket
ACT0034974,CUST001130,28 Aug 2023,email_open
ACT0034975,CUST009951,2025-12-23,app_open
ACT0034976,CUST000949,2024-01-14,page_view
ACT0034977,CUST002525,2025-08-04,app_open
ACT0034978,CUST006994,2025-09-25,login
ACT0034979,CUST006754,2024-05-31,support_ticket
ACT0034980,CUST009047,02/11/2025,login
ACT0034981,CUST005155,2023-06-27,email_click
ACT0034982,CUST008649,06/05/2024,cart_add
ACT0034983,CUST001963,2024-10-23,login
ACT0034984,CUST006624,2026-01-12,purchase
ACT0034985,CUST004106,2025-07-30,support_ticket
ACT0034986,CUST007737,2024-06-07,app_open
ACT0034987,CUST003952,2023-09-19,email_open
ACT0034988,CUST008221,2025-10-24,email_click
ACT0034989,CUST003313,2024-09-11,support_ticket
ACT0034990,CUST009522,2023-08-02,app_open
ACT0034991,CUST005035,2023-05-11,cart_add
ACT0034992,CUST009838,2024-11-01,email_click
ACT0034993,CUST004373,29 Mar 2025,support_ticket
ACT0034994,CUST009862,2023-03-31,app_open
ACT0034995,CUST002689,02/15/2024,cart_add
ACT0034996,CUST001727,27 Nov 2023,support_ticket
ACT0034997,CUST007453,2025-01-20,page_view
ACT0034998,CUST008446,09-11-2025,support_ticket
ACT0034999,CUST000801,2026-01-06,email_click
ACT0035000,CUST008956,17-09-2024,support_ticket
ACT0035001,CUST009420,06/01/2023,page_view
ACT0035002,CUST005621,04/02/2025,cart_add
ACT0035003,CUST007001,2023-04-08,email_open
ACT0035004,CUST007021,05/04/2023,purchase
ACT0035005,CUST001637,31-12-2025,login
ACT0035006,CUST007436,16-10-2024,page_view
ACT0035007,CUST005428,14-10-2024,email_open
ACT0035008,CUST005706,2025-12-25,purchase
ACT0035009,CUST007474,06/24/2026,email_click
ACT0035010,CUST006800,2026-04-12,cart_add
ACT0035011,CUST006737,2025-09-22,page_view
ACT0035012,CUST005031,25-05-2025,cart_add
ACT0035013,CUST005139,2025-05-27,email_open
ACT0035014,CUST005418,2023-03-15,purchase
ACT0035015,CUST003855,2024-02-03,app_open
ACT0035016,CUST000732,2025-01-24,email_click
ACT0035017,CUST008673,2024-10-20,purchase
ACT0035018,CUST009122,17-05-2025,app_open
ACT0035019,CUST002207,2024-10-31,email_click
ACT0035020,CUST000395,16-09-2024,email_click
ACT0035021,CUST009706,2025-09-18,support_ticket
ACT0035022,CUST001213,30-01-2023,purchase
ACT0035023,CUST003926,10 Oct 2024,app_open
ACT0035024,CUST007180,,login
ACT0035025,CUST007057,2024-08-22,page_view
ACT0035026,CUST003953,17-07-2023,support_ticket
ACT0035027,CUST001353,19 Dec 2025,app_open
ACT0035028,CUST006376,2024-04-12,support_ticket
ACT0035029,CUST004702,2025-07-11,login
ACT0035030,CUST006591,01/18/2025,cart_add
ACT0035031,CUST006149,23 Jun 2025,support_ticket
ACT0035032,CUST009094,2024-07-28,cart_add
ACT0035033,CUST003438,01-05-2024,app_open
ACT0035034,CUST008424,2023-08-26,page_view
ACT0035035,CUST003605,2023-04-12,app_open
ACT0035036,CUST005114,,login
ACT0035037,CUST002452,2026-01-15,app_open
ACT0035038,CUST000962,2025-03-11,page_view
ACT0035039,CUST000572,2026-06-09,purchase
ACT0035040,CUST007670,2023-01-30,page_view
ACT0035041,CUST008014,,app_open
ACT0035042,CUST008691,28-12-2023,purchase
ACT0035043,CUST000107,2023-12-15,page_view
ACT0035044,CUST003726,05/21/2026,page_view
ACT0035045,CUST006394,2023-12-09,login
ACT0035046,CUST002670,2025-11-06,purchase
ACT0035047,CUST007619,2024-03-25,purchase
ACT0035048,CUST003144,12-05-2023,cart_add
ACT0035049,CUST003148,2024-07-23,cart_add
ACT0035050,CUST000411,2025-10-22,purchase
ACT0035051,CUST002175,2026-06-04,login
ACT0035052,CUST002658,2024-02-13,email_click
ACT0035053,CUST007385,2025-07-15,email_click
ACT0035054,CUST004472,2025-09-15,purchase
ACT0035055,CUST009054,2024-10-31,cart_add
ACT0035056,CUST009593,12/01/2025,email_open
ACT0035057,CUST004701,2023-08-19,app_open
ACT0035058,CUST002270,2023-02-25,app_open
ACT0035059,CUST000271,2024-02-23,email_click
ACT0035060,CUST004427,2024-09-09,login
ACT0035061,CUST009354,2024-02-13,support_ticket
ACT0035062,CUST006539,2023-08-09,support_ticket
ACT0035063,CUST001120,2024-05-21,email_click
ACT0035064,CUST007550,2024-10-21,email_click
ACT0035065,CUST004891,2025-08-09,app_open
ACT0035066,CUST001917,23 Apr 2023,email_click
ACT0035067,CUST004830,2026-03-22,login
ACT0035068,CUST007900,2024-10-03,email_open
ACT0035069,CUST002003,2023-09-20,cart_add
ACT0035070,CUST002994,08/06/2023,email_open
ACT0035071,CUST009512,2023-09-02,support_ticket
ACT0035072,CUST002327,09/28/2023,cart_add
ACT0035073,CUST008138,2023-06-12,page_view
ACT0035074,CUST007661,13 Jan 2023,purchase
ACT0035075,CUST006882,11 Jul 2026,email_open
ACT0035076,CUST005460,04-07-2026,email_click
ACT0035077,CUST000961,08-06-2026,app_open
ACT0035078,CUST003943,2024-04-23,login
ACT0035079,CUST004597,2025-10-02,page_view
ACT0035080,CUST003874,2024-06-27,login
ACT0035081,CUST000598,17-07-2025,page_view
ACT0035082,CUST000794,07/30/2025,email_click
ACT0035083,CUST009426,2024-03-11,login
ACT0035084,CUST001560,06/14/2026,purchase
ACT0035085,CUST005005,02/04/2024,purchase
ACT0035086,CUST009304,2025-12-08,app_open
ACT0035087,CUST007853,15-05-2025,support_ticket
ACT0035088,CUST007032,2023-02-05,email_click
ACT0035089,CUST006311,2024-07-06,page_view
ACT0035090,CUST006099,12-12-2024,email_open
ACT0035091,CUST009517,2023-04-01,login
ACT0035092,CUST008992,28-02-2024,page_view
ACT0035093,CUST004905,01 Apr 2026,email_click
ACT0035094,CUST004575,2026-06-06,purchase
ACT0035095,CUST002592,2025-03-11,purchase
ACT0035096,CUST009002,26-10-2023,app_open
ACT0035097,CUST006748,2023-08-01,email_open
ACT0035098,CUST006254,2023-03-05,email_click
ACT0035099,CUST006850,2024-02-04,email_open
ACT0035100,CUST003210,07/15/2024,cart_add
ACT0035101,CUST005813,2026-01-05,support_ticket
ACT0035102,CUST005963,2025-07-10,email_click
ACT0035103,CUST009836,2025-11-16,support_ticket
ACT0035104,CUST002959,28-05-2025,support_ticket
ACT0035105,CUST007480,2025-07-23,email_open
ACT0035106,CUST001068,2023-07-11,login
ACT0035107,CUST008973,30-09-2023,email_click
ACT0035108,CUST008358,2023-03-15,email_open
ACT0035109,CUST002847,2024-08-18,purchase
ACT0035110,CUST008355,,cart_add
ACT0035111,CUST000993,12-08-2024,purchase
ACT0035112,CUST003046,21 Feb 2025,email_click
ACT0035113,CUST005516,2026-05-17,purchase
ACT0035114,CUST003254,2026-01-18,cart_add
ACT0035115,CUST002132,06 Aug 2025,cart_add
ACT0035116,CUST004151,23-12-2025,support_ticket
ACT0035117,CUST004513,2023-02-11,email_open
ACT0035118,CUST004835,2026-07-14,email_open
ACT0035119,CUST009562,2024-01-22,purchase
ACT0035120,CUST006717,25-08-2024,app_open
ACT0035121,CUST003981,2023-08-14,login
ACT0035122,CUST002264,2026-05-16,email_click
ACT0035123,CUST006180,11-07-2023,login
ACT0035124,CUST009479,17-01-2023,app_open
ACT0035125,CUST000896,2026-03-27,app_open
ACT0035126,CUST009810,08/19/2023,login
ACT0035127,CUST009536,2024-06-23,purchase
ACT0035128,CUST002263,2023-02-12,email_open
ACT0035129,CUST009865,2025-10-09,purchase
ACT0035130,CUST001036,2026-07-27,purchase
ACT0035131,CUST008179,2026-05-26,login
ACT0035132,CUST008423,2024-02-14,email_click
ACT0035133,CUST001824,19-04-2025,page_view
ACT0035134,CUST008513,2026-07-04,email_open
ACT0035135,CUST004305,2023-01-17,purchase
ACT0035136,CUST008889,08/07/2025,login
ACT0035137,CUST004685,10 Jul 2025,purchase
ACT0035138,CUST000662,2025-05-03,purchase
ACT0035139,CUST006283,2025-04-11,app_open
ACT0035140,CUST003735,2023-07-11,email_click
ACT0035141,CUST008151,2024-04-10,email_click
ACT0035142,CUST000847,2025-10-27,email_click
ACT0035143,CUST003444,2025-02-07,email_open
ACT0035144,CUST000233,2023-05-15,email_open
ACT0035145,CUST008185,12-02-2023,page_view
ACT0035146,CUST005667,2023-09-04,email_click
ACT0035147,CUST002300,25-04-2026,cart_add
ACT0035148,CUST004409,2023-02-11,app_open
ACT0035149,CUST003855,07-01-2024,support_ticket
ACT0035150,CUST004043,2024-12-07,support_ticket
ACT0035151,CUST002535,2023-10-23,page_view
ACT0035152,CUST004723,2025-12-05,page_view
ACT0035153,CUST009393,09/11/2023,cart_add
ACT0035154,CUST003561,2025-10-25,support_ticket
ACT0035155,CUST009129,2026-06-01,email_open
ACT0035156,CUST006733,,page_view
ACT0035157,CUST008292,2026-02-08,app_open
ACT0035158,CUST003739,11 Jul 2024,cart_add
ACT0035159,CUST001622,2025-09-22,login
ACT0035160,CUST004427,2026-02-16,login
ACT0035161,CUST008164,2023-05-01,email_click
ACT0035162,CUST009310,2025-05-26,cart_add
ACT0035163,CUST002097,12-04-2024,email_click
ACT0035164,CUST000948,25-03-2026,app_open
ACT0035165,CUST003924,04-12-2025,email_open
ACT0035166,CUST001781,2024-08-19,cart_add
ACT0035167,CUST003089,2023-10-22,email_open
ACT0035168,CUST005767,13-05-2023,page_view
ACT0035169,CUST007711,10 Sep 2024,page_view
ACT0035170,CUST009437,2023-12-21,support_ticket
ACT0035171,CUST003706,2024-04-01,email_click
ACT0035172,CUST003981,2024-09-13,login
ACT0035173,CUST009268,06-07-2025,purchase
ACT0035174,CUST006894,2024-05-08,email_open
ACT0035175,CUST003187,21-02-2025,app_open
ACT0035176,CUST000814,2025-10-30,cart_add
ACT0035177,CUST001197,16-06-2024,email_click
ACT0035178,CUST005696,06 Mar 2023,page_view
ACT0035179,CUST005218,2026-03-09,purchase
ACT0035180,CUST001318,02/24/2024,page_view
ACT0035181,CUST002418,20-03-2023,cart_add
ACT0035182,CUST007578,2024-01-21,login
ACT0035183,CUST000148,20-06-2024,cart_add
ACT0035184,CUST002710,2023-10-15,page_view
ACT0035185,CUST008917,02/24/2024,app_open
ACT0035186,CUST002000,2023-02-23,
ACT0035187,CUST008933,2026-07-23,purchase
ACT0035188,CUST007404,09 Mar 2026,email_open
ACT0035189,CUST008140,2024-09-14,app_open
ACT0035190,CUST000822,14-02-2024,app_open
ACT0035191,CUST006034,01/22/2025,email_open
ACT0035192,CUST006949,2026-05-02,email_click
ACT0035193,CUST006607,2024-02-12,email_click
ACT0035194,CUST004350,2024-06-14,login
ACT0035195,CUST007316,2025-02-07,email_click
ACT0035196,CUST005143,06-05-2026,support_ticket
ACT0035197,CUST002191,04/23/2023,cart_add
ACT0035198,CUST001824,10/11/2025,page_view
ACT0035199,CUST002205,2023-12-10,support_ticket
ACT0035200,CUST009060,24-04-2025,purchase
ACT0035201,CUST004618,2025-12-17,support_ticket
ACT0035202,CUST005103,2025-02-22,email_click
ACT0035203,CUST000879,2024-05-21,page_view
ACT0035204,CUST008579,07/07/2025,login
ACT0035205,CUST004643,2023-12-31,purchase
ACT0035206,CUST003766,2024-06-29,page_view
ACT0035207,CUST001121,2024-01-06,support_ticket
ACT0035208,CUST007761,12-10-2023,app_open
ACT0035209,CUST003994,06-10-2025,cart_add
ACT0035210,CUST005617,2025-02-06,cart_add
ACT0035211,CUST004388,21 Nov 2023,email_click
ACT0035212,CUST007173,2024-12-21,purchase
ACT0035213,CUST006636,11/16/2023,login
ACT0035214,CUST009314,06-04-2025,email_open
ACT0035215,CUST009853,2023-12-17,purchase
ACT0035216,CUST005910,,email_click
ACT0035217,CUST005159,21 Nov 2023,app_open
ACT0035218,CUST001938,16-11-2024,login
ACT0035219,CUST004426,2025-11-17,email_click
ACT0035220,CUST004381,2026-03-25,email_click
ACT0035221,CUST002574,2025-10-31,app_open
ACT0035222,CUST009207,07 Nov 2024,cart_add
ACT0035223,CUST005083,02/28/2023,email_open
ACT0035224,CUST003746,08/11/2025,support_ticket
ACT0035225,CUST009615,2023-01-15,purchase
ACT0035226,CUST007156,2024-08-29,login
ACT0035227,CUST003435,2023-11-01,app_open
ACT0035228,CUST007075,2026-03-25,app_open
ACT0035229,CUST004028,11-12-2023,purchase
ACT0035230,CUST001243,2026-04-24,app_open
ACT0035231,CUST005918,08/11/2024,support_ticket
ACT0035232,CUST009372,09-12-2023,email_open
ACT0035233,CUST009487,2023-06-11,cart_add
ACT0035234,CUST003804,16-07-2026,support_ticket
ACT0035235,CUST002194,02/10/2023,app_open
ACT0035236,CUST009327,02-04-2023,purchase
ACT0035237,CUST005733,,purchase
ACT0035238,CUST005934,2026-04-04,login
ACT0035239,CUST009349,2024-12-01,email_open
ACT0035240,CUST001471,28-02-2024,email_click
ACT0035241,CUST005514,2026-01-27,cart_add
ACT0035242,CUST001578,2023-12-31,app_open
ACT0035243,CUST001115,2025-04-20,page_view
ACT0035244,CUST004248,2023-03-10,login
ACT0035245,CUST005996,2026-01-17,email_open
ACT0035246,CUST003834,2024-01-12,page_view
ACT0035247,CUST001025,02/14/2025,support_ticket
ACT0035248,CUST009593,2024-04-11,support_ticket
ACT0035249,CUST001524,25-12-2024,support_ticket
ACT0035250,CUST009542,2023-02-01,page_view
ACT0035251,CUST000695,05-05-2023,app_open
ACT0035252,CUST004209,2023-07-25,app_open
ACT0035253,CUST001672,,page_view
ACT0035254,CUST000746,,email_click
ACT0035255,CUST005590,2024-07-07,email_click
ACT0035256,CUST000178,2024-05-12,email_click
ACT0035257,CUST006724,26-12-2025,purchase
ACT0035258,CUST009346,2026-07-13,support_ticket
ACT0035259,CUST009123,2025-01-20,login
ACT0035260,CUST001557,2024-11-18,login
ACT0035261,CUST006299,2023-04-28,email_click
ACT0035262,CUST007871,08/15/2023,email_click
ACT0035263,CUST009299,27 Apr 2023,email_click
ACT0035264,CUST006415,2024-02-08,purchase
ACT0035265,CUST004865,10 Apr 2025,purchase
ACT0035266,CUST007578,2023-08-30,purchase
ACT0035267,CUST005383,2026-05-13,email_open
ACT0035268,CUST009874,2025-09-25,email_open
ACT0035269,CUST001731,2023-04-08,email_click
ACT0035270,CUST008945,12 Sep 2023,app_open
ACT0035271,CUST007254,2023-08-14,page_view
ACT0035272,CUST006489,05/13/2026,purchase
ACT0035273,CUST003567,22 Jul 2025,support_ticket
ACT0035274,CUST009311,2024-12-10,purchase
ACT0035275,CUST003222,2023-10-24,email_click
ACT0035276,CUST003782,11-04-2025,support_ticket
ACT0035277,CUST000726,2024-11-16,app_open
ACT0035278,CUST003785,2025-06-14,login
ACT0035279,CUST002685,11/14/2023,login
ACT0035280,CUST002101,2023-03-15,login
ACT0035281,CUST001271,2024-04-22,email_click
ACT0035282,CUST007092,04/23/2023,email_open
ACT0035283,CUST006208,25-05-2025,app_open
ACT0035284,CUST001433,2025-11-04,cart_add
ACT0035285,CUST003015,2024-02-19,email_open
ACT0035286,CUST005911,2024-08-03,support_ticket
ACT0035287,CUST000854,15 Dec 2023,email_click
ACT0035288,CUST009970,29-04-2023,page_view
ACT0035289,CUST007369,2024-01-09,purchase
ACT0035290,CUST000991,2025-06-16,page_view
ACT0035291,CUST003302,29-01-2025,app_open
ACT0035292,CUST007775,2025-04-16,email_open
ACT0035293,CUST001633,2026-07-05,support_ticket
ACT0035294,CUST003573,2023-06-17,cart_add
ACT0035295,CUST003644,2024-12-22,app_open
ACT0035296,CUST008471,12/06/2025,email_open
ACT0035297,CUST005555,2023-09-26,page_view
ACT0035298,CUST006776,2023-05-26,app_open
ACT0035299,CUST001451,04/18/2023,app_open
ACT0035300,CUST000502,07/25/2023,email_click
ACT0035301,CUST000389,2024-06-04,app_open
ACT0035302,CUST009302,2025-01-11,cart_add
ACT0035303,CUST006386,2026-06-07,login
ACT0035304,CUST001684,2025-06-02,cart_add
ACT0035305,CUST003017,2025-10-18,login
ACT0035306,CUST008390,2025-04-23,app_open
ACT0035307,CUST004311,2026-06-28,email_click
ACT0035308,CUST005828,,support_ticket
ACT0035309,CUST004486,2026-01-23,email_open
ACT0035310,CUST000716,2023-02-06,purchase
ACT0035311,CUST004015,2023-12-20,login
ACT0035312,CUST007198,08/04/2023,email_click
ACT0035313,CUST008598,11/04/2023,app_open
ACT0035314,CUST008275,2025-12-14,page_view
ACT0035315,CUST000755,2025-07-26,purchase
ACT0035316,CUST006489,2025-09-17,page_view
ACT0035317,CUST005135,2025-12-31,login
