conversion_id,customer_id,campaign_id,conversion_date,conversion_stage
CONV011860,CUST009426,CAMP0204,2025-04-28,Opportunity
CONV011861,CUST000985,CAMP0157,2025-12-27,Opportunity
CONV011862,CUST000753,CAMP0006,2024-02-21,Customer
CONV011863,CUST007722,CAMP0220,,SQL
CONV011864,CUST004327,CAMP0083,2024-02-13,Opportunity
CONV011865,CUST003660,CAMP0075,2023-10-03,Lead
CONV011866,CUST009510,CAMP0003,2025-06-12,Opportunity
CONV011867,CUST001578,CAMP0156,2024-02-05,Customer
CONV011868,CUST008568,CAMP0084,10/31/2023,SQL
CONV011869,CUST004547,CAMP0010,2024-05-23,Opportunity
CONV011870,CUST009481,CAMP0126,2024-12-04,SQL
CONV011871,CUST002720,CAMP0049,2025-09-17,Opportunity
CONV011872,CUST009860,CAMP0204,2024-11-23,Customer
CONV011873,CUST005539,CAMP0008,2023-11-12,Lead
CONV011874,CUST009336,CAMP0195,2023-11-29,Customer
CONV011875,CUST000144,CAMP0177,28-07-2026,SQL
CONV011876,CUST008011,CAMP0069,06/06/2025,Opportunity
CONV011877,CUST003523,CAMP0203,01/03/2023,Customer
CONV011878,CUST002031,CAMP0155,2025-01-09,SQL
CONV011879,CUST009722,CAMP0055,2024-01-21,Lead
CONV011880,CUST002643,CAMP0118,2025-08-09,MQL
CONV011881,CUST000604,CAMP0001,12/18/2025,Customer
CONV011882,CUST000632,CAMP0203,2025-07-09,Customer
CONV011883,CUST001934,CAMP0154,2023-03-09,
CONV011884,CUST001458,CAMP0204,2024-10-07,MQL
CONV011885,CUST008415,CAMP0106,,Customer
CONV011886,CUST001056,CAMP0070,2024-02-02,MQL
CONV011887,CUST006259,CAMP0037,2023-12-08,Opportunity
CONV011888,CUST002253,CAMP0178,2023-02-05,Opportunity
CONV011889,CUST004801,CAMP0013,2024-08-05,Customer
CONV011890,CUST004674,CAMP0217,2025-03-14,MQL
CONV011891,CUST000586,CAMP0075,2025-11-14,MQL
CONV011892,CUST000023,CAMP0115,2023-03-11,SQL
CONV011893,CUST007150,CAMP0194,2023-05-20,Lead
CONV011894,CUST008692,CAMP0117,2026-04-26,Lead
CONV011895,CUST002337,CAMP0161,2025-01-02,MQL
CONV011896,CUST002972,CAMP0039,2024-04-07,Lead
CONV011897,CUST008107,CAMP0101,2024-10-10,Lead
CONV011898,CUST003414,CAMP0113,2023-04-20,Lead
CONV011899,CUST003455,CAMP0105,2024-01-30,SQL
CONV011900,CUST001913,CAMP0108,2024-04-17,SQL
CONV011901,CUST007692,CAMP0207,2024-09-16,Customer
CONV011902,CUST005981,CAMP0148,2024-10-06,MQL
CONV011903,CUST001114,CAMP0071,2026-03-09,Lead
CONV011904,CUST003310,CAMP0103,2024-06-06,Lead
CONV011905,CUST001269,CAMP0137,03/16/2025,Opportunity
CONV011906,CUST001381,CAMP0063,2026-01-26,Customer
CONV011907,CUST007088,CAMP0024,19-03-2025,Customer
CONV011908,CUST002970,CAMP0133,12/12/2024,Customer
CONV011909,CUST004853,CAMP0053,2024-07-22,SQL
CONV011910,CUST003255,CAMP0106,28-05-2023,SQL
CONV011911,CUST000498,CAMP0020,11-06-2025,Lead
CONV011912,CUST004893,CAMP0162,2025-08-12,Lead
CONV011913,CUST004026,CAMP0058,10/15/2023,MQL
CONV011914,CUST003294,CAMP0002,2024-07-19,Opportunity
CONV011915,CUST008298,CAMP0134,06-06-2023,Lead
CONV011916,CUST006568,CAMP0080,2023-12-27,Opportunity
CONV011917,CUST007641,CAMP0179,19-06-2024,Lead
CONV011918,CUST009674,CAMP0158,03/16/2026,Customer
CONV011919,CUST001686,CAMP0144,11/20/2023,MQL
CONV011920,CUST008956,CAMP0118,03/17/2023,Opportunity
CONV011921,CUST003061,CAMP0084,29-05-2023,SQL
CONV011922,CUST009400,CAMP0174,01/23/2024,Customer
CONV011923,CUST005901,CAMP0033,2023-08-09,Lead
CONV011924,CUST002155,CAMP0167,2024-02-03,Lead
CONV011925,CUST007675,CAMP0100,2023-05-15,SQL
CONV011926,CUST000661,CAMP0190,08/14/2025,Customer
CONV011927,CUST003092,CAMP0143,08/21/2024,Customer
CONV011928,CUST005631,CAMP0169,2025-12-11,Customer
CONV011929,CUST009345,CAMP0189,2023-07-21,SQL
CONV011930,CUST002505,CAMP0031,2025-05-26,Lead
CONV011931,CUST007739,CAMP0170,06/30/2024,SQL
CONV011932,CUST005860,CAMP0064,2026-07-13,Customer
CONV011933,CUST007056,CAMP0051,2023-09-02,SQL
CONV011934,CUST005440,CAMP0131,2025-12-28,Opportunity
CONV011935,CUST005799,CAMP0072,14-01-2026,Customer
CONV011936,CUST004497,CAMP0042,2023-08-09,Lead
CONV011937,CUST004239,CAMP0105,2025-06-21,MQL
CONV011938,CUST000425,CAMP0106,2024-10-10,Lead
CONV011939,CUST000259,CAMP0177,01/03/2025,Opportunity
CONV011940,CUST009461,CAMP0199,03/01/2024,MQL
CONV011941,CUST002622,CAMP0184,10/28/2024,SQL
CONV011942,CUST004018,CAMP0108,2025-12-15,Opportunity
CONV011943,CUST009843,CAMP0099,01/16/2024,Customer
CONV011944,CUST006211,CAMP0162,2023-12-28,Customer
CONV011945,CUST000940,CAMP0188,2026-07-29,Customer
CONV011946,CUST004428,CAMP0178,,Opportunity
CONV011947,CUST001617,CAMP0052,2024-05-08,Opportunity
CONV011948,CUST001848,CAMP0150,07-03-2024,Customer
CONV011949,CUST002064,CAMP0193,2023-12-22,SQL
CONV011950,CUST009087,CAMP0011,02/21/2023,SQL
CONV011951,CUST004819,CAMP0213,21 Apr 2025,Opportunity
CONV011952,CUST009185,CAMP0189,24-03-2024,SQL
CONV011953,CUST004582,CAMP0216,2023-03-30,Opportunity
CONV011954,CUST006448,CAMP0200,2024-12-26,MQL
CONV011955,CUST000994,CAMP0171,2024-09-06,Lead
CONV011956,CUST009783,CAMP0022,2025-06-11,Customer
CONV011957,CUST003401,CAMP0079,2025-08-14,Lead
CONV011958,CUST000863,CAMP0041,2025-06-12,Customer
CONV011959,CUST008108,CAMP0198,2023-07-04,MQL
CONV011960,CUST004595,CAMP0040,2025-01-14,Opportunity
CONV011961,CUST009432,CAMP0067,11/01/2025,Opportunity
CONV011962,CUST005436,CAMP0045,04-03-2024,Lead
CONV011963,CUST004123,CAMP0067,10/11/2024,Customer
CONV011964,CUST007353,CAMP0001,04/15/2025,Lead
CONV011965,CUST001159,CAMP0087,2026-02-27,MQL
CONV011966,CUST004077,CAMP0160,16-01-2024,SQL
CONV011967,CUST004300,CAMP0162,2023-08-18,MQL
CONV011968,CUST003913,CAMP0109,2026-05-01,Customer
CONV011969,CUST008930,CAMP0087,2023-08-22,Lead
CONV011970,CUST002686,CAMP0087,2025-09-02,SQL
CONV011971,CUST004033,CAMP0191,,Opportunity
CONV011972,CUST005019,CAMP0118,,Lead
CONV011973,CUST005688,CAMP0196,2023-02-10,Customer
CONV011974,CUST000681,CAMP0217,23-01-2024,Lead
CONV011975,CUST003163,CAMP0057,12/21/2023,Lead
CONV011976,CUST003305,CAMP0071,2023-02-08,Customer
CONV011977,CUST008585,CAMP0065,2024-10-21,Lead
CONV011978,CUST002162,CAMP0193,2024-01-29,MQL
CONV011979,CUST004027,CAMP0084,2025-10-27,Customer
CONV011980,CUST003476,CAMP0115,25 Jul 2024,Lead
CONV011981,CUST002915,CAMP0036,2024-04-25,Opportunity
CONV011982,CUST003919,CAMP0090,2023-08-06,MQL
CONV011983,CUST008436,CAMP0064,2024-09-19,Opportunity
CONV011984,CUST004275,CAMP0005,02/16/2024,Customer
CONV011985,CUST001861,CAMP0199,15-05-2024,Lead
CONV011986,CUST005912,CAMP0057,2024-08-08,Opportunity
CONV011987,CUST001831,CAMP0023,2024-10-23,Opportunity
CONV011988,CUST007523,CAMP0098,2025-05-08,Customer
CONV011989,CUST005856,CAMP0011,16-09-2023,SQL
CONV011990,CUST004593,CAMP0063,2024-09-21,Lead
CONV011991,CUST008536,CAMP0217,2023-11-24,SQL
CONV011992,CUST008175,CAMP0151,08/12/2024,MQL
CONV011993,CUST009442,CAMP0006,23-01-2025,MQL
CONV011994,CUST001937,CAMP0030,2024-11-13,SQL
CONV011995,CUST005780,CAMP0124,,SQL
CONV011996,CUST004914,CAMP0083,2026-07-30,Opportunity
CONV011997,CUST005995,CAMP0020,2024-06-26,MQL
CONV011998,CUST000178,CAMP0209,08/04/2024,SQL
CONV011999,CUST001575,CAMP0117,06/29/2024,SQL
CONV012000,CUST003894,CAMP0075,13-11-2023,Customer
CONV012001,CUST006640,CAMP0099,17-06-2025,Lead
CONV012002,CUST000625,CAMP0144,2024-01-25,SQL
CONV012003,CUST006795,CAMP0148,09/28/2023,SQL
CONV012004,CUST006926,CAMP0189,2023-10-20,MQL
CONV012005,CUST007480,CAMP0192,24-11-2024,Lead
CONV012006,CUST005579,CAMP0020,2023-09-22,Customer
CONV012007,CUST001795,CAMP0109,2026-05-17,Lead
CONV012008,CUST002439,CAMP0003,2025-03-14,Lead
CONV012009,CUST005891,CAMP0006,2025-10-16,MQL
CONV012010,CUST007585,CAMP0080,21-12-2023,MQL
CONV012011,CUST002978,CAMP0114,2023-05-24,MQL
CONV012012,CUST004856,CAMP0133,19-09-2025,Customer
CONV012013,CUST005364,CAMP0087,2025-03-07,Lead
CONV012014,CUST000489,CAMP0196,2024-09-08,Opportunity
CONV012015,CUST000323,CAMP0097,2023-09-25,SQL
CONV012016,CUST001110,CAMP0115,09 Jul 2025,Lead
CONV012017,CUST003834,CAMP0024,26 Apr 2025,Opportunity
CONV012018,CUST007684,CAMP0133,29-04-2026,SQL
CONV012019,CUST001481,CAMP0204,08 Jul 2025,MQL
CONV012020,CUST004338,CAMP0083,10-05-2024,Opportunity
CONV012021,CUST007402,CAMP0110,17 Dec 2023,MQL
CONV012022,CUST000807,CAMP0168,07/27/2025,Customer
CONV012023,CUST005776,CAMP0035,30-05-2025,Customer
CONV012024,CUST000187,CAMP0061,2024-03-08,Opportunity
CONV012025,CUST005293,CAMP0038,2024-01-23,Opportunity
CONV012026,CUST001189,CAMP0153,08/02/2023,Lead
CONV012027,CUST001263,CAMP0150,11/03/2023,MQL
CONV012028,CUST002170,CAMP0115,2024-03-26,Customer
CONV012029,CUST009159,CAMP0041,2025-05-30,MQL
CONV012030,CUST005554,CAMP0074,2023-07-04,Opportunity
CONV012031,CUST004855,CAMP0114,2026-07-21,Opportunity
CONV012032,CUST000568,CAMP0184,23-11-2023,Lead
CONV012033,CUST008313,CAMP0083,01/22/2024,SQL
CONV012034,CUST003600,CAMP0169,2024-01-16,Lead
CONV012035,CUST004180,CAMP0007,2023-12-05,MQL
CONV012036,CUST009798,CAMP0216,2024-06-08,Opportunity
CONV012037,CUST008839,CAMP0063,2024-01-12,MQL
CONV012038,CUST005484,CAMP0020,2024-07-14,Opportunity
CONV012039,CUST009130,CAMP0135,2026-05-04,SQL
CONV012040,CUST002139,CAMP0036,04/13/2024,Customer
CONV012041,CUST001433,CAMP0041,29-04-2026,Lead
CONV012042,CUST009896,CAMP0210,2024-06-27,Customer
CONV012043,CUST004760,CAMP0157,,SQL
CONV012044,CUST002339,CAMP0170,2025-10-12,Customer
CONV012045,CUST005829,CAMP0141,,Lead
CONV012046,CUST002239,CAMP0014,15 Nov 2023,Opportunity
CONV012047,CUST001626,CAMP0011,2023-10-21,Customer
CONV012048,CUST008228,CAMP0216,08 May 2025,Opportunity
CONV012049,CUST005970,CAMP0217,2023-01-17,Customer
CONV012050,CUST009128,CAMP0033,2024-05-21,Customer
CONV012051,CUST002787,CAMP0127,04/14/2025,SQL
CONV012052,CUST009482,CAMP0193,2026-03-29,SQL
CONV012053,CUST004441,CAMP0185,30 Jun 2024,Customer
CONV012054,CUST001489,CAMP0120,2023-12-19,SQL
CONV012055,CUST009023,CAMP0124,2026-04-14,MQL
CONV012056,CUST004424,CAMP0014,,Lead
CONV012057,CUST000927,CAMP0192,2025-03-12,SQL
CONV012058,CUST002743,CAMP0179,2026-02-27,SQL
CONV012059,CUST009277,CAMP0029,2024-07-06,Opportunity
CONV012060,CUST004788,CAMP0189,,Lead
CONV012061,CUST004399,CAMP0038,04/22/2026,MQL
CONV012062,CUST009994,CAMP0068,2023-04-08,MQL
CONV012063,CUST003009,CAMP0120,12/18/2024,Opportunity
CONV012064,CUST004434,CAMP0156,2023-12-31,Lead
CONV012065,CUST900048,CAMP0043,2025-07-16,Customer
CONV012066,CUST007492,CAMP0032,2025-07-23,Lead
CONV012067,CUST002517,CAMP0079,10/09/2025,Lead
CONV012068,CUST000759,CAMP0146,,MQL
CONV012069,CUST005246,CAMP0173,2024-06-30,MQL
CONV012070,CUST001853,CAMP0121,08/01/2024,Customer
CONV012071,CUST009765,CAMP0072,07-04-2024,Lead
CONV012072,CUST004872,CAMP0009,,Opportunity
CONV012073,CUST008877,CAMP0113,2023-01-10,Customer
CONV012074,CUST006139,CAMP0062,2026-03-24,Lead
CONV012075,CUST001311,CAMP0188,2026-06-14,MQL
CONV012076,CUST004370,CAMP0151,2024-11-12,SQL
CONV012077,CUST003861,CAMP0015,11 Dec 2025,Customer
CONV012078,CUST003960,CAMP0148,10/22/2024,Opportunity
CONV012079,CUST009808,CAMP0032,06/10/2026,Opportunity
CONV012080,CUST005595,CAMP0172,21-07-2024,MQL
CONV012081,CUST005478,CAMP0210,2023-10-06,Customer
CONV012082,CUST007363,CAMP0042,2025-08-24,Lead
CONV012083,CUST009747,CAMP0189,2026-03-25,Customer
CONV012084,CUST006382,CAMP0035,12/02/2025,Lead
CONV012085,CUST005232,CAMP0134,2023-04-30,Customer
CONV012086,CUST007137,CAMP0194,2023-11-05,Opportunity
CONV012087,CUST005298,CAMP0161,2025-10-14,Customer
CONV012088,CUST008450,CAMP0134,13-02-2025,Opportunity
CONV012089,CUST001878,CAMP0115,25 Jan 2025,Customer
CONV012090,CUST000490,CAMP0059,05/24/2026,MQL
CONV012091,CUST009378,CAMP0098,12/10/2023,Lead
CONV012092,CUST006641,CAMP0168,2023-03-21,Lead
CONV012093,CUST009402,CAMP0150,06/11/2026,Opportunity
CONV012094,CUST003213,CAMP0033,03 Dec 2025,Customer
CONV012095,CUST000292,CAMP0052,2023-11-07,Opportunity
CONV012096,CUST003809,CAMP0203,2024-09-10,Opportunity
CONV012097,CUST001777,CAMP0055,13-09-2023,Customer
CONV012098,CUST006395,CAMP0165,2023-10-07,Lead
CONV012099,CUST008730,CAMP0017,02/29/2024,Customer
CONV012100,CUST002632,CAMP0020,20-11-2025,Opportunity
CONV012101,CUST006138,CAMP0160,07 Jan 2026,Lead
CONV012102,CUST005224,CAMP0188,,Customer
CONV012103,CUST007945,CAMP0218,2024-08-02,Opportunity
CONV012104,CUST002067,CAMP0012,2024-04-10,SQL
CONV012105,CUST003700,CAMP0107,2023-05-31,Customer
CONV012106,CUST002217,CAMP0138,2026-02-26,MQL
CONV012107,CUST004483,CAMP0219,08-05-2026,Customer
CONV012108,CUST003630,CAMP0092,2026-04-25,SQL
CONV012109,CUST007369,CAMP0061,06-07-2023,MQL
CONV012110,CUST005582,CAMP0095,01/02/2023,Lead
CONV012111,CUST008790,CAMP0086,2024-12-27,Lead
CONV012112,CUST006694,CAMP0155,14-05-2025,MQL
CONV012113,CUST009819,CAMP0201,07/23/2026,Opportunity
CONV012114,CUST005222,CAMP0123,26-06-2024,MQL
CONV012115,CUST002021,CAMP0032,08/30/2024,Lead
CONV012116,CUST000470,CAMP0082,2023-08-29,MQL
CONV012117,CUST003120,CAMP0024,2023-06-21,
CONV012118,CUST002800,CAMP0209,04/05/2023,Opportunity
CONV012119,CUST005650,CAMP0065,02-10-2023,Opportunity
CONV012120,CUST000127,CAMP0194,2025-02-18,Opportunity
CONV012121,CUST004902,CAMP0020,2024-12-05,MQL
CONV012122,CUST007695,CAMP0062,2023-08-14,Customer
CONV012123,CUST003170,CAMP0017,2026-04-13,Lead
CONV012124,CUST006174,CAMP0211,,Opportunity
CONV012125,CUST004746,CAMP0193,2023-11-25,MQL
CONV012126,CUST008962,CAMP0090,17 Dec 2023,Lead
CONV012127,CUST002436,CAMP0073,26 Nov 2025,Customer
CONV012128,CUST001427,CAMP0006,2025-07-25,Opportunity
CONV012129,CUST004987,CAMP0172,2023-07-12,Customer
CONV012130,CUST000463,CAMP0186,2024-01-23,Opportunity
CONV012131,CUST006031,CAMP0101,2025-08-18,Customer
CONV012132,CUST009977,CAMP0210,,MQL
CONV012133,CUST003734,CAMP0111,2025-08-29,
CONV012134,CUST004290,CAMP0123,2024-09-08,Customer
CONV012135,CUST008811,CAMP0072,06/02/2023,SQL
CONV012136,CUST002654,CAMP0124,2026-07-18,Customer
CONV012137,CUST008908,CAMP0064,05/30/2026,Lead
CONV012138,CUST003909,CAMP0012,2023-01-19,MQL
CONV012139,CUST005451,CAMP0084,2025-03-26,Opportunity
CONV012140,CUST000058,CAMP0196,15-01-2023,SQL
CONV012141,CUST002013,CAMP0015,,SQL
CONV012142,CUST009251,CAMP0107,12/04/2025,
CONV012143,CUST003206,CAMP0039,2024-09-23,MQL
CONV012144,CUST009477,CAMP0014,2026-08-01,MQL
CONV012145,CUST000362,CAMP0030,2026-07-06,Customer
CONV012146,CUST008189,CAMP0166,2023-11-20,Lead
CONV012147,CUST005510,CAMP0097,23-09-2025,Customer
CONV012148,CUST000405,CAMP0024,03/06/2024,Lead
CONV012149,CUST007846,CAMP0158,2025-10-09,Opportunity
CONV012150,CUST001973,CAMP0034,12-02-2026,Customer
CONV012151,CUST005038,CAMP0154,2023-03-11,SQL
CONV012152,CUST009497,CAMP0004,12/12/2023,Opportunity
CONV012153,CUST009487,CAMP0172,18-04-2025,Opportunity
CONV012154,CUST004082,CAMP0110,25-03-2023,Customer
CONV012155,CUST006613,CAMP0070,2024-03-24,Opportunity
CONV012156,CUST005959,CAMP0218,03 Jul 2023,Customer
CONV012157,CUST001759,CAMP0146,2025-05-28,MQL
CONV012158,CUST007345,CAMP0130,2023-12-11,SQL
CONV012159,CUST005076,CAMP0112,12-12-2023,MQL
CONV012160,CUST003351,CAMP0100,06/28/2025,MQL
CONV012161,CUST007945,CAMP0012,02/26/2023,MQL
CONV012162,CUST006999,CAMP0206,08-09-2025,Lead
CONV012163,CUST006407,CAMP0029,2024-05-11,Customer
CONV012164,CUST000599,CAMP0130,17-04-2026,MQL
CONV012165,CUST007802,CAMP0213,12-08-2024,SQL
CONV012166,CUST005522,CAMP0056,10 Aug 2024,Customer
CONV012167,CUST000620,CAMP0189,27-06-2024,SQL
CONV012168,CUST007581,CAMP0116,2025-12-24,SQL
CONV012169,CUST000979,CAMP0213,11/25/2025,Customer
CONV012170,CUST003239,CAMP0015,2023-10-25,SQL
CONV012171,CUST008045,CAMP0179,07/02/2025,Lead
CONV012172,CUST001452,CAMP0111,17-03-2023,MQL
CONV012173,CUST008068,CAMP0003,28-07-2025,MQL
CONV012174,CUST004016,CAMP0029,15 Jun 2023,Opportunity
CONV012175,CUST005579,CAMP0178,2026-07-11,Lead
CONV012176,CUST003191,CAMP0145,2024-06-23,Customer
CONV012177,CUST002321,CAMP0146,01/11/2026,Opportunity
CONV012178,CUST007833,CAMP0196,30-10-2024,Customer
CONV012179,CUST008807,CAMP0082,07 Feb 2026,Lead
CONV012180,CUST008768,CAMP0074,04/07/2026,
CONV012181,CUST008433,CAMP0157,17-02-2026,Opportunity
CONV012182,CUST001971,CAMP0206,07/24/2026,Customer
CONV012183,CUST005043,CAMP0050,2023-10-26,Customer
CONV012184,CUST009812,CAMP0071,03/18/2026,SQL
CONV012185,CUST004303,CAMP0184,02-02-2026,Opportunity
CONV012186,CUST001049,CAMP0009,2024-11-07,Lead
CONV012187,CUST000177,CAMP0209,2023-12-07,Lead
CONV012188,CUST001679,CAMP0006,2025-02-17,Opportunity
CONV012189,CUST003941,CAMP0164,2024-02-01,Opportunity
CONV012190,CUST001086,CAMP0187,2024-11-20,MQL
CONV012191,CUST009109,CAMP0173,05/31/2024,Opportunity
CONV012192,CUST004168,CAMP0188,2025-05-23,Lead
CONV012193,CUST009660,CAMP0178,2025-07-06,Customer
CONV012194,CUST007510,CAMP0128,2023-08-07,MQL
CONV012195,CUST002717,CAMP0059,2025-09-11,Opportunity
CONV012196,CUST002043,CAMP0166,2024-08-31,Lead
CONV012197,CUST005616,CAMP0025,2025-08-03,SQL
CONV012198,CUST007510,CAMP0207,2024-01-07,MQL
CONV012199,CUST001480,CAMP0041,2023-07-28,Lead
CONV012200,CUST008428,CAMP0054,2023-01-02,Opportunity
CONV012201,CUST002691,CAMP0180,28-09-2023,Opportunity
CONV012202,CUST004544,CAMP0193,07/14/2025,Lead
CONV012203,CUST006436,CAMP0107,19-04-2024,Customer
CONV012204,CUST005693,CAMP0066,03/30/2024,Lead
CONV012205,CUST005565,CAMP0212,18-01-2024,MQL
CONV012206,CUST002994,CAMP0208,,SQL
CONV012207,CUST005035,CAMP0201,23-10-2024,Opportunity
CONV012208,CUST008221,CAMP0172,2024-09-22,MQL
CONV012209,CUST003772,CAMP0075,2024-08-12,MQL
CONV012210,CUST009662,CAMP0155,21-12-2024,MQL
CONV012211,CUST001768,CAMP0044,2026-01-11,Lead
CONV012212,CUST006230,CAMP0183,02 Jul 2026,Customer
CONV012213,CUST007027,CAMP0041,2025-03-25,SQL
CONV012214,CUST000973,CAMP0093,09/25/2024,Customer
CONV012215,CUST003676,CAMP0159,2023-01-13,Opportunity
CONV012216,CUST001397,CAMP0133,23-11-2023,MQL
CONV012217,CUST008329,CAMP0124,14-07-2025,MQL
CONV012218,CUST008353,CAMP0180,,SQL
CONV012219,CUST003951,CAMP0210,15-02-2025,Lead
CONV012220,CUST002001,CAMP0174,2025-08-03,Lead
CONV012221,CUST000272,CAMP0093,16-12-2023,SQL
CONV012222,CUST007244,CAMP0076,14-05-2023,Lead
CONV012223,CUST004439,CAMP0132,2024-04-25,Customer
CONV012224,CUST000397,CAMP0120,2023-03-27,Lead
CONV012225,CUST007310,CAMP0220,2026-04-04,
CONV012226,CUST007767,CAMP0095,2023-08-28,Lead
CONV012227,CUST003347,CAMP0029,26-03-2024,Opportunity
CONV012228,CUST000938,CAMP0189,2023-02-24,Customer
CONV012229,CUST000913,CAMP0067,2023-04-06,Lead
CONV012230,CUST003591,CAMP0075,2024-01-03,Customer
CONV012231,CUST003907,CAMP0054,2023-05-01,Opportunity
CONV012232,CUST009252,CAMP0094,24-04-2026,Lead
CONV012233,CUST004397,CAMP0061,2023-12-10,Lead
CONV012234,CUST009520,CAMP0182,30 Jul 2023,MQL
CONV012235,CUST002377,CAMP0192,2024-10-26,Lead
CONV012236,CUST000058,CAMP0056,2025-10-01,Opportunity
CONV012237,CUST004169,CAMP0176,2026-03-03,Opportunity
CONV012238,CUST002022,CAMP0096,2025-09-12,Customer
CONV012239,CUST007058,CAMP0101,2024-04-30,Opportunity
CONV012240,CUST008131,CAMP0113,2026-02-19,MQL
CONV012241,CUST009268,CAMP0009,2023-10-30,Lead
CONV012242,CUST005042,CAMP0164,2025-04-15,Lead
CONV012243,CUST002435,CAMP0190,09/09/2023,Lead
CONV012244,CUST007075,CAMP0167,2023-08-10,SQL
CONV012245,CUST009687,CAMP0144,2024-02-28,Lead
CONV012246,CUST005262,CAMP0120,10-03-2024,SQL
CONV012247,CUST003833,CAMP0111,2025-02-12,Customer
CONV012248,CUST009339,CAMP0169,,Lead
CONV012249,CUST006664,CAMP0186,2025-05-25,Opportunity
CONV012250,CUST002858,CAMP0057,2025-04-11,MQL
CONV012251,CUST001493,CAMP0030,04 Aug 2024,Opportunity
CONV012252,CUST006422,CAMP0162,2023-02-16,Lead
CONV012253,CUST006408,CAMP0204,06/06/2024,Opportunity
CONV012254,CUST003234,CAMP0019,2023-02-13,Customer
CONV012255,CUST002916,CAMP0126,2025-11-06,Opportunity
CONV012256,CUST008510,CAMP0212,02 Oct 2024,Opportunity
CONV012257,CUST007851,CAMP0058,15-07-2026,Lead
CONV012258,CUST008271,CAMP0168,2026-02-12,Customer
CONV012259,CUST007507,CAMP0076,2025-08-08,Opportunity
CONV012260,CUST002525,CAMP0168,2025-03-14,Customer
CONV012261,CUST002917,CAMP0161,2024-02-18,Lead
CONV012262,CUST002716,CAMP0118,2023-02-22,Lead
CONV012263,CUST004569,CAMP0129,2025-04-06,MQL
CONV012264,CUST004413,CAMP0163,02/02/2024,MQL
CONV012265,CUST006619,CAMP0194,2023-02-26,SQL
CONV012266,CUST000286,CAMP0143,,Opportunity
CONV012267,CUST008654,CAMP0018,2023-08-29,Lead
CONV012268,CUST001950,CAMP0167,2025-02-22,SQL
CONV012269,CUST003238,CAMP0165,19-06-2023,MQL
CONV012270,CUST000982,CAMP0205,29-02-2024,Opportunity
CONV012271,CUST004788,CAMP0111,12/03/2024,MQL
CONV012272,CUST004896,CAMP0211,2026-03-17,Opportunity
CONV012273,CUST000757,CAMP0077,04/30/2024,MQL
CONV012274,CUST002852,CAMP0023,02-01-2026,SQL
CONV012275,CUST008955,CAMP0150,2025-05-19,Lead
CONV012276,CUST007154,CAMP0038,2025-06-11,Opportunity
CONV012277,CUST008454,CAMP0213,11/01/2025,Customer
CONV012278,CUST009040,CAMP0020,17-06-2024,Lead
CONV012279,CUST006204,CAMP0019,2024-09-10,Lead
CONV012280,CUST004441,CAMP0074,2025-02-11,Opportunity
CONV012281,CUST009150,CAMP0061,2024-04-01,Customer
CONV012282,CUST007668,CAMP0011,12/12/2025,MQL
CONV012283,CUST002678,CAMP0200,18-01-2026,SQL
CONV012284,CUST004824,CAMP0093,2025-01-21,MQL
CONV012285,CUST004855,CAMP0036,09 Dec 2024,Customer
CONV012286,CUST006852,CAMP0041,2025-06-23,SQL
CONV012287,CUST008844,CAMP0175,2024-06-06,Lead
CONV012288,CUST004827,CAMP0032,2025-10-18,Lead
CONV012289,CUST001529,CAMP0204,2024-11-02,Opportunity
CONV012290,CUST005764,CAMP0143,2024-11-17,Customer
CONV012291,CUST007284,CAMP0077,2025-10-18,MQL
CONV012292,CUST005171,CAMP0119,02/15/2026,MQL
CONV012293,CUST006872,CAMP0006,02/24/2025,Customer
CONV012294,CUST002304,CAMP0060,12-12-2025,Customer
CONV012295,CUST005648,CAMP0029,,Lead
CONV012296,CUST008198,CAMP0206,15-05-2024,Customer
CONV012297,CUST007569,CAMP0062,2023-01-29,Opportunity
CONV012298,CUST006505,CAMP0089,17-06-2026,Lead
CONV012299,CUST004023,CAMP0067,2023-03-06,Opportunity
CONV012300,CUST006638,CAMP0143,19-04-2026,MQL
CONV012301,CUST009460,CAMP0204,2026-06-03,Opportunity
CONV012302,CUST002323,CAMP0157,2023-08-14,MQL
CONV012303,CUST005573,CAMP0190,2026-03-14,Lead
CONV012304,CUST000667,CAMP0104,2023-07-06,Opportunity
CONV012305,CUST007860,CAMP0029,2023-01-22,Lead
CONV012306,CUST000517,CAMP0189,05-04-2026,Lead
CONV012307,CUST000535,CAMP0092,07/31/2023,Opportunity
CONV012308,CUST000891,CAMP0011,07/10/2025,SQL
CONV012309,CUST009578,CAMP0150,2026-03-17,Opportunity
CONV012310,CUST007031,CAMP0193,,Opportunity
CONV012311,CUST005412,CAMP0012,2024-08-20,MQL
CONV012312,CUST000149,CAMP0004,2026-06-03,Customer
CONV012313,CUST003067,CAMP0142,15-09-2023,Lead
CONV012314,CUST009208,CAMP0001,2024-03-15,Lead
CONV012315,CUST001819,CAMP0086,,SQL
CONV012316,CUST005424,CAMP0051,20 Dec 2024,Opportunity
CONV012317,CUST007463,CAMP0078,10-01-2025,Opportunity
CONV012318,CUST000691,CAMP0139,26-06-2024,SQL
CONV012319,CUST005365,CAMP0070,08-07-2025,MQL
CONV012320,CUST000721,CAMP0141,2023-11-22,SQL
CONV012321,CUST002891,CAMP0041,03/08/2025,MQL
