transaction_id,customer_id,campaign_id,transaction_date,revenue
TXN0016037,CUST004870,CAMP0103,2025-06-27,4151.97
TXN0034528,CUST004159,CAMP0170,04/09/2026,649.7
TXN0055968,CUST005347,CAMP0193,,168.54
TXN0041961,CUST007794,CAMP0132,2025-10-14,255.81
TXN0049349,CUST005874,CAMP0080,22-07-2025,716.96
TXN0020346,CUST007121,CAMP0038,11/02/2025,696.96
TXN0054181,CUST003792,CAMP0203,2025-02-04,₹81.64
TXN0042464,CUST007994,CAMP0218,08/16/2024,214.4
TXN0037207,CUST007884,CAMP0114,2023-04-13,1042.63
TXN0038496,CUST001983,CAMP0160,2025-10-25,845.83
TXN0007876,CUST006516,CAMP0098,2023-11-03,575.95
TXN0039343,CUST002007,CAMP0007,2026-04-23,₹557.81
TXN0054765,CUST004292,,2025-05-21,1203.05
TXN0030827,CUST001435,CAMP0056,01/20/2024,56.65
TXN0008293,CUST001538,CAMP0018,09/15/2024,748.46
TXN0055778,CUST006156,CAMP0135,03 Apr 2026,1232.42
TXN0015857,CUST004575,CAMP0123,2024-04-28,3862.37
TXN0007987,CUST000545,CAMP0219,2025-10-07,5864.53
TXN0008843,CUST007100,CAMP0200,11-02-2026,₹698.75
TXN0040962,CUST006963,CAMP0016,31-01-2025,4282.14
TXN0023361,CUST004740,CAMP0107,05/28/2026,20603.91
TXN0025404,CUST002696,CAMP0188,2024-11-14,23.9
TXN0032840,CUST009911,CAMP0216,10/19/2025,342.68
TXN0031197,CUST008363,CAMP0011,2023-04-07,664.93
TXN0019022,CUST007578,CAMP0139,17-06-2026,944.04
TXN0046932,CUST009669,,2025-06-07,5906.94
TXN0006325,CUST009201,CAMP0114,02-06-2023,3691.73
TXN0044414,CUST009793,CAMP0006,2026-06-27,746.19
TXN0036206,CUST007276,CAMP0185,2024-06-11,4461.53
TXN0036265,CUST000497,CAMP0016,2024-06-06,806.48
TXN0020232,CUST003980,CAMP0049,2024-08-13,5236.56
TXN0006626,CUST006496,CAMP0069,,₹257.75
TXN0019976,CUST000957,CAMP0058,10/28/2023,"₹1,801.41"
TXN0054291,CUST006142,CAMP0046,01-03-2026,4412.62
TXN0031758,CUST008307,CAMP0185,2023-12-13,750.28
TXN0003029,CUST003398,CAMP0100,19-05-2026,5775.09
TXN0052230,CUST002791,CAMP0113,24 Jun 2025,2466.13
TXN0011750,CUST002679,CAMP0110,06/21/2023,6965.63
TXN0041060,CUST009384,CAMP0038,,1309.47
TXN0020410,CUST008168,CAMP0129,2026-02-16,2769.92
TXN0012971,CUST009502,CAMP0077,2023-02-25,253.41
TXN0042162,CUST001217,CAMP0076,2026-05-25,1315.96
TXN0035280,CUST003693,CAMP0124,2023-11-18,172.67
TXN0017067,CUST003955,CAMP0096,,760.21
TXN0036540,CUST000806,CAMP0015,12 Apr 2023,220.95
TXN0017738,CUST003369,CAMP0067,02/06/2024,374.83
TXN0056666,CUST000545,CAMP0051,2026-04-15,7533.03
TXN0034254,CUST002374,CAMP0211,2023-08-20,1869.15
TXN0021495,CUST008094,CAMP0080,2023-12-03,121.34
TXN0004266,CUST001747,CAMP0137,2026-05-12,2277.62
TXN0007910,CUST002934,CAMP0143,07/09/2026,351.62
TXN0015170,CUST002300,CAMP0155,08/17/2023,₹354.44
TXN0021227,CUST007189,,03-07-2026,142.85
TXN0038216,CUST004021,CAMP0094,2025-10-31,279.29
TXN0016504,CUST004695,,2023-01-07,3627.71
TXN0042934,CUST008134,CAMP0116,2025-12-19,607.35
TXN0017938,CUST007189,CAMP0140,15-03-2023,404.14
TXN0009733,CUST006255,CAMP0119,2025-05-05,76.79
TXN0030979,CUST007704,CAMP0192,08/05/2025,1881.16
TXN0033625,CUST005128,CAMP0109,12/11/2023,"₹1,523.19"
TXN0015627,CUST009989,CAMP0205,02 Mar 2024,770.68
TXN0038674,CUST009069,CAMP0204,2026-06-16,2589.61
TXN0030081,CUST004773,CAMP0062,,409.61
TXN0002538,CUST003568,CAMP0164,07/16/2024,1962.78
TXN0054771,CUST001752,CAMP0139,2023-11-09,1289.41
TXN0001220,CUST002309,CAMP0116,18-09-2024,₹173.64
TXN0034839,CUST006758,CAMP0097,2023-03-07,287.97
TXN0006633,CUST005581,CAMP0121,2025-05-26,334.91
TXN0033268,CUST004861,CAMP0022,2024-11-21,2459.85
TXN0000530,CUST009538,CAMP0033,2025-05-11,776.89
TXN0053704,CUST001420,CAMP0127,08-05-2024,2858.87
TXN0047984,CUST003585,CAMP0150,2023-03-15,112.43
TXN0037467,CUST003204,CAMP0079,14-08-2023,395.27
TXN0036565,CUST004403,CAMP0066,2025-09-24,684.96
TXN0052226,CUST004497,CAMP0198,02/27/2025,91.26
TXN0040010,CUST006773,CAMP0122,2024-10-20,"₹1,803.03"
TXN0050665,CUST007548,CAMP0013,2023-04-06,108.23
TXN0036488,CUST005820,,2025-05-11,3870.65
TXN0023912,CUST008178,CAMP0010,2023-01-03,558.6
TXN0019412,CUST008988,CAMP0110,2024-09-24,258.07
TXN0010512,CUST009803,CAMP0194,2024-03-29,651.45
TXN0023386,CUST003264,CAMP0045,12/20/2024,272.4
TXN0020065,CUST003649,CAMP0153,2023-10-01,1016.83
TXN0050732,CUST004031,CAMP0040,2024-01-05,3019.56
TXN0002171,CUST008805,CAMP0101,12/05/2025,1093.82
TXN0013666,CUST008578,CAMP0077,04/29/2024,514.43
TXN0007547,CUST003051,CAMP0175,2023-08-31,2099.69
TXN0044249,CUST003306,CAMP0144,23-01-2026,330.17
TXN0055572,CUST002969,CAMP0070,2026-05-16,"₹3,131.65"
TXN0008438,CUST008604,CAMP0002,2023-07-01,408.22
TXN0026243,CUST004742,CAMP0201,27 Sep 2023,229.3
TXN0039595,CUST005427,CAMP0201,07/12/2024,1155.33
TXN0025422,CUST008783,CAMP0089,2026-05-02,157.94
TXN0024500,CUST004830,CAMP0216,2026-04-29,342.9
TXN0016520,CUST000347,CAMP0216,2025-12-26,804.61
TXN0043330,CUST006009,,04/24/2023,172.59
TXN0003231,CUST006823,CAMP0044,02/19/2025,565.92
TXN0055543,CUST007727,CAMP0159,2024-06-23,5227.94
TXN0021324,CUST000174,CAMP0169,08/22/2024,463.13
TXN0015049,CUST000166,CAMP0217,2024-07-16,2600.95
TXN0046782,CUST001883,CAMP0138,03/30/2024,303.6
TXN0027258,CUST007721,CAMP0010,22 Sep 2024,"₹1,781.71"
TXN0053038,CUST008128,CAMP0010,2025-03-15,397.75
TXN0023907,CUST001489,CAMP0197,06/23/2025,513.76
TXN0031921,CUST009741,CAMP0024,2023-04-02,15870.4
TXN0033606,CUST002854,CAMP0166,09 Mar 2025,674.4
TXN0050097,CUST006887,CAMP0204,02/15/2024,1324.32
TXN0001576,CUST004260,CAMP0010,2023-12-26,1286.4
TXN0045547,CUST005995,CAMP0120,18-01-2024,2259.4
TXN0053285,CUST002980,CAMP0205,04-01-2023,38191.58
TXN0056393,CUST009142,CAMP0210,2024-02-15,₹405.37
TXN0022693,CUST009953,CAMP0054,31-10-2025,14279.17
TXN0030790,CUST003897,CAMP0196,2026-01-15,₹65.12
TXN0011251,CUST004655,CAMP0155,2024-10-14,6508.53
TXN0025804,CUST001381,CAMP0038,17-08-2025,2852.11
TXN0055329,CUST001581,CAMP0129,04/28/2025,679.33
TXN0048943,CUST000974,CAMP0213,11-11-2025,2284.17
TXN0054293,CUST008553,CAMP0122,2025-11-14,761.72
TXN0044190,CUST000830,CAMP0201,2025-06-03,3379.5
TXN0018195,CUST000996,CAMP0032,2026-05-26,771.04
TXN0024456,CUST002198,CAMP0065,12-07-2023,2624.68
TXN0001834,CUST007861,CAMP0069,25-03-2026,₹402.13
TXN0027978,CUST001298,CAMP0028,2024-05-09,283.37
TXN0022204,CUST000878,CAMP0059,2025-08-06,2040.83
TXN0029335,CUST005939,CAMP0034,2023-01-07,413.39
TXN0057584,CUST003250,CAMP0040,2025-10-12,2193.75
TXN0050065,CUST004424,CAMP0174,23-12-2023,370.95
TXN0035334,CUST007553,CAMP0207,2023-11-26,134.66
TXN0038378,CUST005364,CAMP0108,26-07-2026,1840.82
TXN0014132,CUST008186,CAMP0155,2025-08-10,814.03
TXN0032193,CUST005853,CAMP0196,2023-05-04,2406.91
TXN0029100,CUST006871,CAMP0064,2025-06-09,141.44
TXN0029674,CUST003951,CAMP0210,15-05-2023,544.99
TXN0014858,CUST009076,CAMP0197,2025-11-12,1082.93
TXN0011979,CUST002533,CAMP0170,2025-06-03,1340.26
TXN0010391,CUST000029,CAMP0164,03/18/2026,272.21
TXN0043753,CUST008610,CAMP0004,18 Jan 2026,1457.9
TXN0008509,CUST004644,CAMP0076,18-03-2025,1200.09
TXN0031844,CUST004663,CAMP0106,07/14/2023,459.03
TXN0035050,CUST007029,CAMP0040,04-06-2024,431.86
TXN0013057,CUST003167,CAMP0209,20-07-2025,324.72
TXN0045848,CUST005982,,03-03-2026,723.73
TXN0013284,CUST006326,CAMP0082,12/25/2024,11863.46
TXN0018919,CUST005501,CAMP0015,2025-10-16,149.31
TXN0028067,CUST000590,CAMP0116,2024-04-14,1496.17
TXN0026622,CUST007031,CAMP0185,02-06-2023,964.4
TXN0018995,CUST003899,CAMP0174,05/30/2025,104.9
TXN0029386,CUST001141,CAMP0078,2025-06-08,86.91
TXN0045729,CUST007580,CAMP0070,22 Apr 2024,597.41
TXN0044684,CUST006821,CAMP0174,05-12-2025,4113.81
TXN0001938,CUST009892,,2026-02-03,442.98
TXN0045409,CUST006227,CAMP0002,2024-06-22,1764.76
TXN0035236,CUST003830,CAMP0111,02/10/2024,7338.56
TXN0012034,CUST004540,CAMP0190,2026-05-17,259.59
TXN0047388,CUST008121,CAMP0075,10 Nov 2024,1514.95
TXN0057028,CUST007071,CAMP0184,2026-01-05,708.23
TXN0015081,CUST005219,CAMP0070,08-01-2026,218.05
TXN0026727,CUST006338,,19-07-2025,3782.21
TXN0055333,CUST000207,CAMP0078,17-04-2026,1354.82
TXN0029182,CUST007574,,09/17/2024,1343.31
TXN0048088,CUST001319,CAMP0021,19-06-2025,₹359.28
TXN0010983,CUST004465,CAMP0151,2025-10-23,114.71
TXN0025721,CUST001032,CAMP0019,2024-02-12,3966.23
TXN0021838,CUST003243,,08/19/2025,280.51
TXN0021878,CUST007989,CAMP0101,28-02-2024,76.2
TXN0043800,CUST004742,CAMP0010,2023-09-21,304.52
TXN0024999,CUST003353,CAMP0038,2024-11-13,1183.45
TXN0048338,CUST009750,CAMP0137,2023-12-12,341.28
TXN0047264,CUST000272,CAMP0167,2025-05-03,1092.73
TXN0054404,CUST009510,CAMP0162,02-11-2025,1015.93
TXN0014326,CUST005256,CAMP0115,06-12-2024,1490.76
TXN0003445,CUST005163,CAMP0109,2024-12-29,201.6
TXN0036084,CUST007741,CAMP0149,07/05/2024,37.83
TXN0047807,CUST008519,CAMP0124,2024-11-09,322.89
TXN0039363,CUST004060,CAMP0208,08-07-2026,3105.73
TXN0007954,CUST004563,CAMP0116,2024-01-13,483.7
TXN0001134,CUST008349,CAMP0187,,1835.17
TXN0009824,CUST004760,CAMP0103,22-12-2025,307.51
TXN0011395,CUST000767,,11-05-2025,589.2
TXN0007484,CUST003684,CAMP0175,11/14/2024,₹441.30
TXN0034377,CUST001725,,10/21/2023,409.41
TXN0052701,CUST008327,CAMP0145,07/23/2026,561.47
TXN0036923,CUST008092,CAMP0085,2023-09-14,504.61
TXN0027330,CUST007453,CAMP0195,13 Mar 2025,233.46
TXN0026506,CUST007134,CAMP0035,2023-05-14,15075.59
TXN0010645,CUST007742,CAMP0035,01/27/2023,5361.76
TXN0007258,CUST000908,CAMP0190,2025-01-16,354.74
TXN0048575,CUST008353,CAMP0209,2026-07-08,265.36
TXN0007194,CUST001018,CAMP0006,2026-01-17,240.69
TXN0049528,CUST009391,,2025-12-21,₹29.19
TXN0049168,CUST009717,CAMP0180,13-05-2024,157.6
TXN0013661,CUST008356,CAMP0115,12/21/2023,944.12
TXN0050269,CUST000050,CAMP0064,26-08-2025,789.37
TXN0050136,CUST008216,CAMP0052,2024-06-27,374.27
TXN0013059,CUST004859,CAMP0214,2024-08-09,229.95
TXN0036983,CUST006192,CAMP0151,2023-10-12,588.26
TXN0034631,CUST000035,CAMP0121,2025-03-09,565.74
TXN0042965,CUST008425,CAMP0002,2025-07-01,675.81
TXN0043682,CUST009752,CAMP0041,2025-02-03,3426.71
TXN0022536,CUST006085,CAMP0119,2025-02-09,886.86
TXN0028584,CUST004009,CAMP0063,28-08-2023,10492.1
TXN0008691,CUST000578,CAMP0184,2023-01-01,303.89
TXN0030059,CUST006788,CAMP0186,08-04-2025,582.77
TXN0018284,CUST004666,CAMP0050,01/14/2025,3064.96
TXN0028727,CUST000168,CAMP0114,2023-04-29,246.18
TXN0051575,CUST003936,CAMP0118,10 Aug 2024,341.67
TXN0043669,CUST000944,CAMP0072,2024-01-27,460.28
TXN0004885,CUST003136,CAMP0182,23-08-2024,296.41
TXN0010568,CUST007056,CAMP0119,2024-11-19,3097.91
TXN0026228,CUST000220,CAMP0086,26-10-2024,907.14
TXN0021965,CUST001927,CAMP0149,04/23/2026,362.45
TXN0028949,CUST004374,CAMP0219,2025-07-02,136.14
TXN0030924,CUST009261,CAMP0207,2026-06-28,201.49
TXN0028315,CUST002062,CAMP0106,2023-08-15,612.55
TXN0010953,CUST007184,CAMP0101,09-03-2024,449.11
TXN0016802,CUST001976,CAMP0025,,1173.19
TXN0053644,CUST000653,CAMP0018,01/23/2024,1270.48
TXN0047684,CUST009745,CAMP0103,2025-07-18,210.2
TXN0039952,CUST004679,CAMP0026,2023-08-13,755.38
TXN0030602,CUST008472,CAMP0085,2025-10-05,3405.47
TXN0006670,CUST001768,CAMP0216,09-07-2023,315.08
TXN0017807,CUST002568,CAMP0170,2023-12-26,444.86
TXN0023551,CUST003605,CAMP0085,13-08-2023,1687.17
TXN0051776,CUST005144,CAMP0191,2026-04-08,73.05
TXN0016071,CUST007442,CAMP0005,2025-02-13,₹318.41
TXN0026130,CUST002479,CAMP0148,18-07-2025,1081.0
TXN0046662,CUST009191,CAMP0099,2024-07-13,2079.7
TXN0027740,CUST008708,CAMP0084,21 Mar 2024,1676.94
TXN0023596,CUST002073,CAMP0020,2024-04-03,532.36
TXN0016269,CUST001256,CAMP0107,2023-10-06,671.93
TXN0041543,CUST006540,CAMP0060,2024-03-01,5741.62
TXN0028597,CUST009108,CAMP0169,19-05-2023,506.42
TXN0013121,CUST009926,CAMP0059,2024-04-25,199.19
TXN0025149,CUST009125,CAMP0018,2025-12-10,221.25
TXN0011132,CUST000140,CAMP0035,24-12-2023,3147.94
TXN0048142,CUST007854,CAMP0029,2024-11-04,325.67
TXN0019885,CUST008184,CAMP0106,13-06-2025,123.55
TXN0035454,CUST003267,CAMP0200,2026-02-20,888.7
TXN0013371,CUST000397,,29-10-2024,571.68
TXN0033265,CUST009442,CAMP0105,2023-12-04,"₹1,427.29"
TXN0053476,CUST006247,CAMP0197,06-08-2025,2864.3
TXN0020827,CUST004052,CAMP0174,2025-12-10,3450.46
TXN0006099,CUST000037,CAMP0149,04/20/2024,"₹1,795.53"
TXN0037014,CUST003759,CAMP0120,2023-06-10,258.58
TXN0025726,CUST008638,CAMP0106,2024-05-30,₹495.60
TXN0011698,CUST005066,CAMP0004,20-03-2024,660.85
TXN0055003,CUST003631,CAMP0121,2024-06-12,295.28
TXN0026214,CUST007812,CAMP0069,2024-12-22,1905.01
TXN0051119,CUST003530,CAMP0014,2026-04-24,10125.79
TXN0024225,CUST002010,CAMP0023,27-12-2024,671.39
TXN0002443,CUST000528,CAMP0046,2023-12-29,436.34
TXN0018409,CUST002461,CAMP0144,18-07-2023,2651.02
TXN0007832,CUST003985,,2026-02-22,₹42.24
TXN0032266,CUST009211,CAMP0074,2024-06-25,866.81
TXN0045531,CUST001739,CAMP0049,07/29/2026,275.26
TXN0001069,CUST006074,CAMP0092,2025-09-11,635.44
TXN0038056,CUST009083,CAMP0133,28 Jul 2025,247.33
TXN0039574,CUST008783,CAMP0080,2023-06-14,3.44
TXN0007912,CUST001694,,25-10-2024,251.41
TXN0015695,CUST008693,CAMP0073,19-10-2024,783.28
TXN0005522,CUST000904,CAMP0044,2024-01-11,635.24
TXN0031326,CUST005464,CAMP0063,2024-12-30,80.87
TXN0049126,CUST004187,CAMP0219,28-04-2024,₹669.33
TXN0012356,CUST005740,CAMP0174,2024-10-27,647.56
TXN0048975,CUST008376,CAMP0129,28-03-2024,574.3
TXN0046798,CUST000961,CAMP0093,2023-11-08,2797.73
TXN0027539,CUST006839,CAMP0069,2023-07-23,4159.62
TXN0016278,CUST007283,CAMP0179,2025-10-25,190.63
TXN0002345,CUST003792,CAMP0153,05/31/2024,98.29
TXN0010462,CUST006290,CAMP0107,2024-07-02,687.06
TXN0039014,CUST002921,CAMP0115,2024-01-29,3998.16
TXN0049549,CUST004248,CAMP0197,17-12-2025,4288.71
TXN0024666,CUST009574,CAMP0008,2026-01-01,1266.8
TXN0033181,CUST003720,CAMP0198,2023-09-23,956.0
TXN0041237,CUST003326,,,4921.88
TXN0002288,CUST005098,CAMP0055,01-05-2023,1178.29
TXN0045746,CUST006809,CAMP0025,07/24/2025,194.67
TXN0018045,CUST000118,CAMP0160,05-04-2024,543.64
TXN0007793,CUST005167,CAMP0153,2025-09-21,161.15
TXN0018483,CUST002150,CAMP0074,2024-05-22,572.45
TXN0032668,CUST002564,CAMP0082,2025-04-04,119.99
TXN0014832,CUST007163,CAMP0057,2024-08-21,2454.64
TXN0048801,CUST004457,CAMP0117,03 Jan 2026,92.77
TXN0003806,CUST005102,CAMP0049,25-06-2024,2366.79
TXN0020373,CUST000313,CAMP0051,07/18/2026,2350.08
TXN0006407,CUST003794,CAMP0132,14 Mar 2023,859.07
TXN0021132,CUST003798,CAMP0102,2024-11-28,351.96
TXN0031813,CUST001521,CAMP0202,18-11-2025,16287.25
TXN0030195,CUST008720,CAMP0143,2025-06-13,1271.85
TXN0048681,CUST000724,CAMP0205,01-04-2023,46.07
TXN0007627,CUST008661,,30-06-2024,1287.19
TXN0046653,CUST004695,CAMP0094,2025-04-30,481.24
TXN0001845,CUST008609,,03 Sep 2023,₹233.29
TXN0036076,CUST008573,CAMP0082,01/01/2023,₹370.70
TXN0008940,CUST001984,CAMP0179,21-10-2024,₹-755.57
TXN0027482,CUST007355,CAMP0053,24-09-2023,₹374.85
TXN0036528,CUST009566,CAMP0030,09/28/2024,3455.11
TXN0011887,CUST006118,CAMP0004,09/05/2025,662.07
TXN0041333,CUST009837,CAMP0155,07/16/2026,1027.0
TXN0007259,CUST004045,CAMP0118,09-08-2025,9117.96
TXN0020846,CUST003625,CAMP0105,2026-02-01,215.9
TXN0040527,CUST000732,CAMP0041,11/04/2025,311.46
TXN0038982,CUST007859,CAMP0214,,6088.76
TXN0005369,CUST007855,CAMP0206,2023-02-08,4474.21
TXN0047099,CUST000915,CAMP0179,25-01-2024,678.28
TXN0031309,CUST009067,CAMP0165,11/18/2023,710.93
TXN0049891,CUST005743,CAMP0201,,5735.76
TXN0057392,CUST007322,CAMP0049,23-04-2023,914.17
TXN0004053,CUST009628,CAMP0114,13 Feb 2024,₹131.82
TXN0054708,CUST000666,CAMP0129,29 Nov 2023,6543.81
TXN0040945,CUST000156,CAMP0219,2023-12-15,17050.29
TXN0057608,CUST007466,CAMP0184,11-07-2026,540.73
TXN0030850,CUST006037,CAMP0134,2025-12-18,545.91
TXN0057310,CUST007718,CAMP0071,12 Apr 2023,127.88
TXN0054307,CUST002394,,09 Jan 2024,3035.88
TXN0031790,CUST000430,,08 Jul 2026,663.0
TXN0026502,CUST001382,CAMP0155,2026-02-15,₹220.73
TXN0026183,CUST000799,CAMP0004,2023-09-11,4982.86
TXN0005195,CUST005762,,09/10/2024,498.07
TXN0014072,CUST000397,CAMP0190,2025-04-21,791.67
TXN0028079,CUST006843,CAMP0010,2026-03-15,1021.08
TXN0039634,CUST001563,,2025-12-20,"₹2,770.93"
TXN0028073,CUST003141,CAMP0062,21-03-2025,530.11
TXN0042143,CUST005330,CAMP0018,28-10-2024,3539.98
TXN0000470,CUST003259,CAMP0159,2023-09-10,₹492.95
TXN0020374,CUST005855,CAMP0205,07/03/2024,259.8
TXN0053500,CUST004137,,2025-03-31,1118.78
TXN0040520,CUST001756,CAMP0126,29 Apr 2025,674.6
TXN0044403,CUST004466,CAMP0174,12-05-2025,1478.15
TXN0011983,CUST007091,CAMP0196,19 Jan 2026,3650.16
TXN0006190,CUST007765,CAMP0126,,184.52
TXN0006140,CUST003109,CAMP0218,05/18/2026,"₹1,214.24"
TXN0057100,CUST006262,CAMP0187,28-04-2023,1067.63
TXN0018349,CUST000703,CAMP0094,17-11-2025,608.47
TXN0023001,CUST009626,CAMP0021,2025-11-17,447.19
TXN0033495,CUST001780,CAMP0042,2026-07-29,1050.92
TXN0056839,CUST005940,CAMP0116,2025-12-19,3980.04
TXN0049137,CUST008942,CAMP0210,2024-02-10,226.73
TXN0040626,CUST008445,CAMP0200,2024-10-19,"₹8,455.91"
TXN0056168,CUST001722,CAMP0088,07/13/2024,12717.68
TXN0056675,CUST000822,CAMP0148,2025-08-31,1953.02
TXN0038983,CUST003264,CAMP0049,2026-07-17,520.29
TXN0042871,CUST004517,CAMP0132,,"₹1,414.51"
TXN0027001,CUST002885,,29-08-2024,395.97
TXN0008192,CUST009209,CAMP0058,2025-06-17,2731.66
TXN0008425,CUST001938,,24-01-2025,1139.58
TXN0021182,CUST005097,CAMP0035,2024-05-05,2027.17
TXN0026413,CUST004264,CAMP0046,12/31/2025,829.38
TXN0042895,CUST008057,,2024-10-16,1334.66
TXN0035286,CUST009477,CAMP0146,2024-06-03,645.48
TXN0012446,CUST007669,CAMP0156,12 Feb 2024,24.49
TXN0016488,CUST005265,CAMP0052,2026-03-13,"₹2,744.84"
TXN0033048,CUST004052,CAMP0057,2025-04-27,3607.31
TXN0023414,CUST005222,CAMP0194,2023-05-20,365.75
TXN0028168,CUST005433,CAMP0167,2024-10-01,212.79
TXN0038230,CUST008162,CAMP0169,,248.18
TXN0013398,CUST002800,CAMP0047,2025-04-18,2921.54
TXN0012584,CUST005777,CAMP0132,31 May 2025,262.66
TXN0045313,CUST000597,CAMP0037,15 Mar 2025,115.44
TXN0012618,CUST004006,,05/13/2026,3069.16
TXN0006003,CUST008146,CAMP0034,02/04/2024,985.91
TXN0025217,CUST000187,CAMP0056,2023-10-30,2282.94
TXN0043026,CUST002415,CAMP0213,2024-11-10,279.78
TXN0006070,CUST007129,,2025-02-09,"₹9,999.23"
TXN0047637,CUST009125,,24-05-2026,595.41
TXN0057164,CUST008472,CAMP0102,01-11-2023,3597.34
TXN0021662,CUST003035,CAMP0218,2025-09-13,3829.18
TXN0049588,CUST002647,CAMP0077,2024-11-08,300.26
TXN0033961,CUST001261,CAMP0200,02-09-2023,-254.12
TXN0041720,CUST007512,CAMP0023,16-08-2024,519.87
TXN0031222,CUST002120,CAMP0207,2024-02-09,1149.29
TXN0055772,CUST001052,CAMP0179,2023-05-12,159.61
TXN0036335,CUST008896,CAMP0157,,1385.2
TXN0019490,CUST005974,CAMP0090,2023-11-04,109.14
TXN0032567,CUST009404,CAMP0092,2026-06-06,775.81
TXN0022877,CUST004010,,04/26/2026,2089.29
TXN0037409,CUST002183,CAMP0057,02/03/2025,425.19
TXN0001799,CUST006241,CAMP0002,23-03-2023,570.05
TXN0012693,CUST008962,CAMP0220,2023-11-20,253.0
TXN0015989,CUST002779,,2025-10-02,1343.73
TXN0051837,CUST005240,CAMP0045,2024-05-31,623.4
TXN0050912,CUST001841,CAMP0159,04/03/2024,477.63
TXN0044653,CUST004907,CAMP0216,06/03/2025,4230.46
TXN0049936,CUST006343,CAMP0210,2026-05-25,106.23
TXN0006689,CUST007603,,09 Jun 2024,878.15
TXN0041902,CUST009154,CAMP0082,2025-02-28,"₹1,219.28"
TXN0049863,CUST009268,CAMP0076,2024-11-23,425.62
TXN0043906,CUST000214,CAMP0212,2025-05-06,883.36
TXN0042064,CUST001811,CAMP0065,2025-10-27,358.57
TXN0032852,CUST002881,CAMP0008,29 Sep 2025,331.89
TXN0038688,CUST002189,CAMP0143,08-01-2026,219.18
TXN0037046,CUST003260,CAMP0073,2025-03-20,139.63
TXN0057981,CUST000280,CAMP0001,16-10-2024,189.62
TXN0042695,CUST006099,CAMP0091,2023-01-21,1203.64
TXN0021993,CUST002388,CAMP0177,2023-12-03,681.52
TXN0031231,CUST006463,CAMP0196,04/22/2024,9020.51
TXN0054874,CUST009767,CAMP0125,2024-05-09,2645.77
TXN0023578,CUST005302,CAMP0063,04-04-2023,53.79
TXN0021603,CUST002799,,2023-12-30,185.96
TXN0047682,CUST008733,CAMP0044,2025-04-02,3245.04
TXN0006820,CUST008684,,2025-10-02,468.39
TXN0032072,CUST008149,CAMP0032,06-05-2023,₹487.38
TXN0053757,CUST008861,CAMP0095,07-09-2025,134.31
TXN0039377,CUST005780,CAMP0183,04 Aug 2025,630.55
TXN0020604,CUST001265,CAMP0017,2024-09-22,4377.95
TXN0002175,CUST005010,CAMP0141,2025-09-18,1042.84
TXN0008116,CUST000893,CAMP0115,01/10/2026,248.69
TXN0003498,CUST007063,CAMP0152,01/23/2023,299.98
TXN0011854,CUST004900,CAMP0082,06-05-2024,2280.89
TXN0039101,CUST003059,CAMP0167,2025-01-14,769.34
TXN0018151,CUST003282,CAMP0108,11-10-2024,210.96
TXN0054552,CUST003398,CAMP0134,2025-09-05,23927.91
TXN0011720,CUST007291,CAMP0214,20-09-2023,1276.27
TXN0038921,CUST009847,CAMP0013,2025-09-17,"₹4,177.49"
TXN0047029,CUST006956,CAMP0003,2026-07-01,172.52
TXN0008988,CUST007018,CAMP0133,2026-04-25,352.14
TXN0016007,CUST008274,CAMP0187,08/28/2023,672.85
TXN0030197,CUST005221,CAMP0159,28-04-2024,381.81
TXN0029051,CUST000808,CAMP0116,07/10/2026,411.24
TXN0003233,CUST003175,CAMP0073,29-03-2023,1271.31
TXN0030788,CUST002895,CAMP0204,2023-10-01,332.29
TXN0007284,CUST001113,CAMP0009,,1647.49
TXN0008999,CUST002786,CAMP0119,2024-05-21,272.57
TXN0014618,CUST005525,CAMP0040,06/14/2025,1037.83
TXN0052615,CUST009044,CAMP0144,2025-10-28,936.03
TXN0000118,CUST009008,CAMP0198,2023-03-17,908.71
TXN0048759,CUST002241,CAMP0024,2026-05-04,1747.0
TXN0022993,CUST004953,CAMP0067,09/13/2023,590.59
TXN0035337,CUST008021,CAMP0105,2025-08-28,940.41
TXN0057019,CUST001038,CAMP0209,10/15/2023,756.46
TXN0026144,CUST008916,CAMP0214,2024-02-24,875.35
TXN0012532,CUST007029,CAMP0184,2023-10-05,745.2
TXN0004551,CUST002649,CAMP0147,04-06-2025,689.82
TXN0056641,CUST009955,CAMP0018,30 Dec 2025,808.5
TXN0046168,CUST008571,CAMP0149,2024-06-12,129.21
TXN0000359,CUST005451,CAMP0120,06/11/2024,2966.01
TXN0051151,CUST001353,CAMP0171,2023-10-30,680.78
TXN0017806,CUST002554,CAMP0063,08/13/2023,473.88
TXN0015214,CUST003293,CAMP0017,2023-08-03,3510.45
TXN0038526,CUST001691,CAMP0108,2025-02-24,908.09
TXN0008583,CUST009919,,2026-01-02,₹185.53
TXN0051572,CUST003177,CAMP0182,2024-03-31,440.62
TXN0014823,CUST008231,CAMP0129,05/16/2026,998.28
TXN0004717,CUST000301,CAMP0211,04/01/2026,638.89
TXN0030907,CUST006886,CAMP0180,2025-11-23,114.61
TXN0022089,CUST001030,CAMP0086,2024-11-30,1497.24
TXN0031654,CUST004634,CAMP0090,2023-11-26,559.98
TXN0026095,CUST005905,CAMP0156,2023-02-03,72.81
TXN0012916,CUST008055,CAMP0081,2024-12-11,51.48
